A/C Group,Start,End,W/O,A/C,Issue Date,Due Date,Closing Date,ATA,DD,MEL,MEL Ref.,Description,Action
Own Configuration,2022-08-01,2023-07-31,39724,PWD,2023-03-18,,2023-03-18,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 18.MAR.2023, 12:00 TO PERFORM 24HR CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 18.MAR.2023, 12:00 24HR CHECK PERFORMED REF .FORM.F.MNT.M.103 R1 PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,39725,PWD,2023-04-03,,2023-04-03,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 03.APR.2023, 17:00 TO PERFORM 24HR CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 03.APR.2023, 17:00 24HR CHECK PERFORMED REF FORM F.MNT.M.103 R1 PERFORMED SIGN ANGGUN"
Own Configuration,2022-08-01,2023-07-31,39726,PWD,2023-03-19,,2023-03-19,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 19.MAR.2023, 04:10 TO PERFORM BD CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 19.MAR.2023, 04:10 BD CHECK PERFORMED REF .FORM.F.MNT.M.102 R1 PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,39727,PWD,2023-04-03,,2023-04-03,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 03.APR.2023, 22:00 TO PERFORM BD CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 03.APR.2023, 22:00 BD CHECK PERFORMED REF FORM F.MNT.M.102 R1 PERFORMED SIGN ANGGUN"
Own Configuration,2022-08-01,2023-07-31,47919,PWA,2023-05-15,,2023-05-15,29,0,0,,"1 WORKSTEP ADDED BY MAYA ON 15.MAY.2023, 10:15 TO PERFORM REPLACEMENT OF EDP DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 15.MAY.2023, 10:15 PERMOMED REPLACEMENT OF EDP IAW AMM 29-11-51-00-041-A AND AMM 29-11-51-400-041-A.RESULT SATISFACTORY ,OPC TEST SATISFIED REFER TO"
Own Configuration,2022-08-01,2023-07-31,39728,PWD,2023-03-19,,2023-03-19,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 19.MAR.2023, 18:00 TO PERFORM DAILY CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 19.MAR.2023, 18:00 DAILY CHECK PERFORMED REF .FORM.F.MNT.M.104 R1 PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,47920,PWA,2023-05-15,,2023-05-15,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 15.MAY.2023, 10:15 TO PERFORM T/R 3/9 O`CLOCK POSITION PIVOT FITTING INSPECTION ON INBOARD &OUTBORD OF BOTH ENGINE","ACTION PERFORMED BY MAYA ON 15.MAY.2023, 10:15 PERFORMED T/R 3/9 O`CLOCK POSITION PIVOT FITTING INSPECTION ON INBOARD &OUTBOARD OF BOTH ENGINE IAW EI-23-003-A322 REV01.RESULT SATISFACTORY"
Own Configuration,2022-08-01,2023-07-31,47921,PWA,2023-05-15,,2023-05-15,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 15.MAY.2023, 10:15 EI-22-039-N322 TO PERFORM COMPRESSOR WASH OF BOTH ENGINE","ACTION PERFORMED BY MAYA ON 15.MAY.2023, 10:15 PERFORMED COMPRESSOR WASH OF BOTH ENGINE IAW  EI-22-039-N322 REV.00.RESULT SATISFACTORY"
Own Configuration,2022-08-01,2023-07-31,39730,PWD,2023-03-19,,2023-03-19,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 19.MAR.2023, 22:00 TO PERFORM BD CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 19.MAR.2023, 22:00 BD CHECK PERFORMED REF .FORM.F.MNT.M.102 R1 PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,47922,PWA,2023-05-15,,2023-05-15,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 15.MAY.2023, 10:15 TO PERFORM VISUAL INSPECTION OF THE HYDRAULIC HOSES ON BOTH ENGINE DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 15.MAY.2023, 10:15 PERFORMED VISUAL INSPECTION OF THE HYDRAULIC HOSES ON BOTH ENGINE IAW EI-23-020-N322 REV 00.RESULT SATISFACTORY"
Own Configuration,2022-08-01,2023-07-31,39732,PWD,2023-03-20,,2023-03-20,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 20.MAR.2023, 19:30 TO PERFORM WEEKLY CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 20.MAR.2023, 19:30 WEEKLY CHECK PERFORMED REF .FORM.F.MNT.M.105 R1 PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,39733,PWD,2023-03-20,,2023-03-20,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 20.MAR.2023, 21:30 TO PERFORM BD CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 20.MAR.2023, 21:30 BD CHECK PERFORMED REF .FORM.F.MNT.M.102 R1 PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,39734,PWD,2023-03-21,,2023-03-31,33,0,1,33-40-03,"1 WORKSTEP ADDED BY MAYA ON 21.MAR.2023, 16:30 RIGHT SIDE LANDING LIGHT IS NOT ILLUMINATE DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 21.MAR.2023, 16:30 D/T NIL SPARE LDG LT ASSY INSERT TO HIL REF MEL 33-40-03-A CAT C PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,39735,PWD,2023-03-21,,2023-03-21,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 21.MAR.2023, 17:00 TO PERFORM DAILY CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 21.MAR.2023, 17:00  DAILY CHECK PERFORMED REF .FORM.F.MNT.M.104 R1 PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,39736,PWD,2023-03-21,,2023-03-21,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 21.MAR.2023, 21:30 TO PERFORM BD CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 21.MAR.2023, 21:30 BD CHECK PERFORMED REF FORM F.MNT.M.102 R1 PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,39737,PWD,2023-03-22,,2023-03-22,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 22.MAR.2023, 16:00 TO PERFORM 24HR CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 22.MAR.2023, 16:00 24HR CHECK PERFORMED REF .FORM.F.MNT.M.103 R1 PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,39738,PWD,2023-03-22,,2023-03-22,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 22.MAR.2023, 21:00 TO PERFORM BD CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 22.MAR.2023, 21:00 BD CHECK PERFORMED REF .FORM.F.MNT.M.102 R1 PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,39740,PWD,2023-03-23,,2023-03-23,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 23.MAR.2023, 12:00 TO PERFORM DAILY CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 23.MAR.2023, 12:00 DAILY CHECK PERFORMED REF .FORM.F.MNT.M.104 R1 PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,39741,PWD,2023-03-24,,2023-03-24,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 24.MAR.2023, 00:45 TO PERFORM BD CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 24.MAR.2023, 00:45 BD CHECK PERFORMED REF .FORM.F.MNT.M.102 R1 PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,39742,PWD,2023-03-24,,2023-03-24,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 24.MAR.2023, 15:00 TO PERFORM 24HR CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 24.MAR.2023, 15:00 24HR CHECK PERFORMED REF .FORM.F.MNT.M.103 R1 PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,39743,PWD,2023-03-24,,2023-03-24,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 24.MAR.2023, 22:30 TO PERFORM BD CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 24.MAR.2023, 22:30 BD CHECK PERFORMED REF .FORM.F.MNT.M.102 R1 PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,39744,PWD,2023-03-24,,2023-03-24,36,0,0,,"1 WORKSTEP ADDED BY MAYA ON 24.MAR.2023, 23:50 ENG 2 BLEE`D NOT CLOSED DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 24.MAR.2023, 23:50 CB RESETED PERFORMED,6RD TEST OF BMC #2 RESULT GOOD & MSG CLEAR REF AMM 36-11-00-740-001"
Own Configuration,2022-08-01,2023-07-31,39746,PWD,2023-03-25,,2023-04-07,36,0,1,36-11-02,"1 WORKSTEP ADDED BY MAYA ON 25.MAR.2023, 01:45 ENG 2 BLEED NOT CLOSED DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 25.MAR.2023, 01:45 D/T REPETITIVE TROUBLE.DEFECT INSERT TO HIL REF MEL 36-01-01A.MAINT PROCEDURE PRV SECURED TO CLOSED POSITION"
Own Configuration,2022-08-01,2023-07-31,39747,PWD,2023-03-25,,2023-03-25,25,0,0,,"1 WORKSTEP ADDED BY MAYA ON 25.MAR.2023, 03:30 CAPT SUNVISOR LOOSE,PLEASE CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 25.MAR.2023, 03:30 AFTER CHECK FOUND SUNVISOR CAPT SIDE BALL LOSE FROM IT`S GUIDE.DO RETIGHTENED SUNVISOR BALL AND OPT RESULT SATISFIED.REF AMM"
Own Configuration,2022-08-01,2023-07-31,47939,PWG,2023-05-14,,2023-05-14,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 14.MAY.2023, 22:30 TO PERFORM BD CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 14.MAY.2023, 22:30 BD CHECK PERFORMED REF FORM.F.MNT.E102 PERFORMED SIGN ANGGUN"
Own Configuration,2022-08-01,2023-07-31,39748,PWD,2023-03-25,,2023-03-25,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 25.MAR.2023, 12:00 TO PERFORM DAILY CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 25.MAR.2023, 12:00 DAILY CHECK PERFORMED REF FORM.F.MNT.M.104R1 PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,47940,PWG,2023-05-15,,2023-05-15,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 15.MAY.2023, 16:15 TO PERFORM DAILY CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 15.MAY.2023, 16:15 DAILY CHECK PERFORMED REF.FORM.F.MNT.E.104 TIRE PRESS CHECK N/W : 188 / 182 PSPI"
Own Configuration,2022-08-01,2023-07-31,39749,PWE,2023-03-17,,2023-03-17,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 17.MAR.2023, 22:00 TO PERFORM DAILY CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 17.MAR.2023, 22:00 DAILY CHECK PERFORMED REF FORM F.MNT.M.104 R1 L/G PIN AND SLEEVE`S INSTALLED STATIC AND PITOT COVER INSTALLED"
Own Configuration,2022-08-01,2023-07-31,47941,PWG,2023-05-15,,2023-05-15,31,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 15.MAY.2023, 14:00 DURING INSPECTION MAINTENANCE FOUND PRINTER PAPER EMPTY DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 15.MAY.2023, 14:00 DO SERVICE OF THE PRINTER PAPER WITH NEW ONE OPC TEST RESULT GOOD . REF AMM 31-35-22-600-001-A"
Own Configuration,2022-08-01,2023-07-31,39750,PWE,2023-03-18,,2023-03-18,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 18.MAR.2023, 22:00 TO PERFORM 24HR CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 18.MAR.2023, 22:00 24HR CHECK PERFORMED REF FORM F.MNT.M.103 R1 PERFORMED SIGN ANGGUN"
Own Configuration,2022-08-01,2023-07-31,47942,PWD,2023-05-15,,2023-05-15,25,0,0,,"1 WORKSTEP ADDED BY MAYA ON 15.MAY.2023, 13:00 REF TASKCARD NO100001297.TO CHECK PRESSURE ESCAPE SIDE PRESURE DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 15.MAY.2023, 13:00 REF AMM 25-62-00-210-001-A.CHECK ESCAPE SLIDE PRESSURE RESULT STILL IN GREEN BAND"
Own Configuration,2022-08-01,2023-07-31,39751,PWE,2023-03-19,,2023-03-19,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 19.MAR.2023, 21:00 TO PERFORM 24HR CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 19.MAR.2023, 21:00 24HR CHECK PERFORMED REF FORM F.MNT.M.104 R1 PERFORMED SIGN ANGGUN"
Own Configuration,2022-08-01,2023-07-31,47943,PWD,2023-05-15,,2023-05-15,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 15.MAY.2023, 14:30 TO PERFORM 24HR CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 15.MAY.2023, 14:30 24HR CHECK PERFORMED REF.FORM.F.MNT.E.103.R00(2-02) PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,39752,PWE,2023-03-19,,2023-03-19,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 19.MAR.2023, 21:00 TO PERFORM 24HR CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 19.MAR.2023, 21:00 24HR CHECK PERFORMED REF FORM F.MNT.M.104 R1 PERFORMED SIGN ANGGUN"
Own Configuration,2022-08-01,2023-07-31,39753,PWE,2023-03-20,,2023-03-20,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 20.MAR.2023, 21:00 TO PERFORM 24HR CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 20.MAR.2023, 21:00 24HR CHECK PERFORMED REF FORM F.MNT.M.103 R1 PERFORMED SIGN ANGGUN"
Own Configuration,2022-08-01,2023-07-31,39754,PWE,2023-03-21,,2023-03-21,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 21.MAR.2023, 19:00 TO PERFORM BD CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 21.MAR.2023, 19:00 BD CHECK PERFORMED REF FORM F.MNT.M.102 R1  L/G PIN AND SLEEVES REMOVED . PITOT AND STATIC COVER REMOVED"
Own Configuration,2022-08-01,2023-07-31,31564,PWD,2023-03-09,,2023-03-10,27,0,1,27-93-01,"1 WORKSTEP ADDED BY SITI ON 09.MAR.2023, 10:01 AML SEQ A003189 D2F/ CTL ELAC 1 FAULT DESCRIPTION SIGN SITI","ACTION PERFORMED BY SITI ON 09.MAR.2023, 10:01 D2 D/T REPETITIF TROUBLE INSERT TO HIL REF MEL 27-93-01 A CAT.  C CM PROSDUR PERFOM REF AMM 27-93-00-040-001"
Own Configuration,2022-08-01,2023-07-31,39756,PWE,2023-03-24,,2023-03-24,22,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 24.MAR.2023, 09:00 INSPECTION REMARK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 24.MAR.2023, 09:00 PERFORM UPDATE NDB REF AMM 22-70-00-610-008-H . NDB VALID UNTIL 20 APR 2023"
Own Configuration,2022-08-01,2023-07-31,39757,PWE,2023-03-24,,2023-03-24,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 24.MAR.2023, 20:00 TO PERFORM 24HR CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 24.MAR.2023, 20:00 24HR CHECK PERFORMED REF FORM F.MNT.M.103 R1 PERFORMED SIGN ANGGUN"
Own Configuration,2022-08-01,2023-07-31,39758,PWE,2023-03-25,,2023-03-25,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 25.MAR.2023, 23:15 TO PERFORM DAILY CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 25.MAR.2023, 23:15 DAILY CHECK PERFORMED REF FORM F.MNT.M.104 R1 PERFORMED SIGN ANGGUN"
Own Configuration,2022-08-01,2023-07-31,39759,PWE,2023-03-26,,2023-03-26,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 26.MAR.2023, 09:38 TO PERFORM WEEKLY CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 26.MAR.2023, 09:38 WEEKLY CHECK PERFORMED REF FORM F.MNT.M.105 PERFORMED SIGN ANGGUN"
Own Configuration,2022-08-01,2023-07-31,39760,PWE,2023-03-27,,2023-03-27,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 27.MAR.2023, 19:10 TO PERFORM DAILY CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 27.MAR.2023, 19:10 DAILY CHECK PERFORMED REF FORM F.MNT.M.104 PERFORMED SIGN ANGGUN"
Own Configuration,2022-08-01,2023-07-31,39761,PWE,2023-03-21,,2023-03-21,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 21.MAR.2023, 09:36 TO PERFORM DAILY CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 21.MAR.2023, 09:36 DAILY CHECK PERFORMED REF FORM F.MNT.M.104 R1 PERFORMED SIGN ANGGUN"
Own Configuration,2022-08-01,2023-07-31,39762,PWE,2023-03-22,,2023-03-22,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 22.MAR.2023, 21:00 TO PERFORM 24HR CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 22.MAR.2023, 21:00 24HR CHECK PERFORMED REF FORM F.MNT.M.103 R1 PERFORMED SIGN ANGGUN"
Own Configuration,2022-08-01,2023-07-31,39763,PWE,2023-02-23,,2023-03-23,NAN,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 23.FEB.2023, 12:00 TO PERFORM BD CHECK DESCRIPTION SIGN ANGGUN","ACTION PERFORMED BY ANGGUN ON 23.FEB.2023, 12:00 BD CHECK PERFORMED REF FORM F.MNT.M.102 R1  L/G PIN AND SLEEVES REMOVED PITOT AND STATIC COVER REMOVED"
Own Configuration,2022-08-01,2023-07-31,39764,PWC,2023-04-08,,2023-04-08,73,0,0,,"1 WORKSTEP ADDED BY ANGGUN ON 08.APR.2023, 22:00 REF WORK ORDER C0000034 / 100001052  EXPERIENCE FADEC #1 ON MAINTENANCE STATUS","ACTION PERFORMED BY ANGGUN ON 08.APR.2023, 22:00 DO REPLACED FADEC ECU (4000 KS) REF AMM 73-21-60-000-01-01B /73-21-60-400-001B DO THE OPERATIONAL TEST OF THE LAND CAT III"
Own Configuration,2022-08-01,2023-07-31,39767,PWA,2023-03-21,,2023-03-21,71,0,0,,"1 WORKSTEP ADDED BY MAYA ON 21.MAR.2023, 14:30 REF ORDER TASK CARD 100000920 STEP 0040 DO MINIMUM IDLE LEAK CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 21.MAR.2023, 14:30 DO MINIMUM IDLE LEAK CHECK  REF AMM 71-00-00-710-006-B.RESULT NO PNEUMATIC LEAK FOUND.FUEL USED  70 KG,DURATION 7 MINUTE"
Own Configuration,2022-08-01,2023-07-31,39768,PWA,2023-04-03,,2023-04-03,NAN,0,0,,"1 WORKSTEP ADDED BY MAYA ON 03.APR.2023, 03:00 TO PERFORM DAILY CHECK DESCRIPTION SIGN MAYA","ACTION PERFORMED BY MAYA ON 03.APR.2023, 03:00 DAILY CHECK PERFORMED REF FORM.F.MNT.M.104R1 PERFORMED SIGN MAYA"
Own Configuration,2022-08-01,2023-07-31,39769,PWG,2023-04-09,,2023-04-09,31,0,0,,"1 WORKSTEP ADDED BY SITI ON 09.APR.2023, 02:02 CAPT`S SIDE ND BLANK  INFLIGHT DESCRIPTION SIGN SITI","ACTION PERFORMED BY SITI ON 09.APR.2023, 02:02 PFR CHECK NO FOUND RELATED PROBLEM DO EIS SYSTEM TEST REF AMM 31-60-00-740-004-A RESULT SYSTEM TEST OK"
Own Configuration,2022-08-01,2023-07-31,39770,PWD,2023-07-06,2023-08-27,,79,0,0,,"1 WORKSTEP ADDED BY AKBAR ON 06.JUL.2023, 02:06 STEP-1  CHECK MASTER MAGNETIC CHIP DETECTOR FOR PARTICLES",
Own Configuration,2022-08-01,2023-07-31,39771,PWD,2023-07-06,2023-08-27,,79,0,0,,"1 WORKSTEP ADDED BY AKBAR ON 06.JUL.2023, 02:06 STEP-1  CHECK MASTER MAGNETIC CHIP DETECTOR FOR PARTICLES",
Own Configuration,2022-08-01,2023-07-31,39772,PWD,2023-07-06,2023-08-27,,80,0,0,,"1 WORKSTEP ADDED BY AKBAR ON 06.JUL.2023, 02:06 STEP-1  CHECK CHIP DETECTOR",
Own Configuration,2022-08-01,2023-07-31,39773,PWD,2023-07-06,2023-08-27,,80,0,0,,"1 WORKSTEP ADDED BY AKBAR ON 06.JUL.2023, 02:06 STEP-1  CHECK CHIP DETECTOR",
Own Configuration,2022-08-01,2023-07-31,31584,PWD,2023-03-09,,2023-03-12,27-92,0,1,27-93-01,"1 WORKSTEP ADDED BY BUHER ON 09.MAR.2023, 06:00 ELAC 1 FAULT DESCRIPTION SIGN BUHER","ACTION PERFORMED BY BUHER ON 09.MAR.2023, 06:00 ELAC 1 FAULT PERFORMED SIGN BUHER"
Own Configuration,2022-08-01,2023-07-31,39776,PWD,2023-06-02,2024-04-07,,,0,0,,"1 WORKSTEP ADDED BY RIZKY ON 02.JUN.2023, 04:28 STEP-1 GENERAL VISUAL INSPECTION OF MLG-WELL AND HYDRAULIC COMPARTMENT (EWIS)",
Own Configuration,2022-08-01,2023-07-31,39777,PWD,2023-06-02,2024-04-07,,,0,0,,"1 WORKSTEP ADDED BY RIZKY ON 02.JUN.2023, 04:28 STEP-1  GENERAL VISUAL INSPECTION OF POWERPLANTS, NACELLES AND PYLONS",
Own Configuration,2022-08-01,2023-07-31,39778,PWD,2023-06-02,2024-04-07,,,0,0,,"1 WORKSTEP ADDED BY RIZKY ON 02.JUN.2023, 04:28 STEP-1  GENERAL VISUAL INSPECTION OF NOSE GEAR AND NOSE GEAR DOORS (EWIS)",
Own Configuration,2022-08-01,2023-07-31,39779,PWD,2023-06-02,2024-04-07,,,0,0,,"1 WORKSTEP ADDED BY RIZKY ON 02.JUN.2023, 04:28 STEP-1 GENERAL VISUAL INSPECTION OF LH/RH MAIN LANDING GEAR INCLUDING",
Own Configuration,2022-08-01,2023-07-31,39781,PWD,2023-04-01,,2023-04-07,24-20,0,0,,"1 WORKSTEP ADDED BY RIZKY ON 01.APR.2023, 04:19 REMOVE AND DISCARD SCAVENGE AND CHARGE FILTER ELEMENTS SERVICE THE IDG1 IAW AMM TASK 24-21-00-920-040",
Own Configuration,2022-08-01,2023-07-31,39782,PWD,2023-07-06,2023-08-02,,24-28,0,0,,"1 WORKSTEP ADDED BY AKBAR ON 06.JUL.2023, 02:08 OPERATIONAL TEST OF THE STATIC INVERTER TEST OF THE CORRECT POWER SUPPLY OF THE DC ESS BUS, AC ESS BUS AND AC",
Own Configuration,2022-08-01,2023-07-31,39783,PWD,2023-06-02,2024-04-07,,25,0,0,,"1 WORKSTEP ADDED BY RIZKY ON 02.JUN.2023, 04:28 STEP-1  OPERATIONAL CHECK OF ELT SYSTEM BY MANUAL ACTIVATION",
Own Configuration,2022-08-01,2023-07-31,39784,PWD,2023-07-06,2023-07-29,,26,0,0,,"1 WORKSTEP ADDED BY AKBAR ON 06.JUL.2023, 02:10 STEP-1  OPERATIONAL CHECK OF LOOP/SQUIB",
Own Configuration,2022-08-01,2023-07-31,39785,PWD,2023-07-06,2023-08-02,,27-24,0,0,,"1 WORKSTEP ADDED BY AKBAR ON 06.JUL.2023, 02:08 OPERATIONAL TEST OF THE RUDDER SERVOCONTROLS PERFORM THE OPERATIONAL CHECK OF RUDDER SERVOCONTROLS WITH INDIVIDUAL",
Own Configuration,2022-08-01,2023-07-31,39786,PWD,2023-07-06,2023-08-02,,27-40,0,0,,"1 WORKSTEP ADDED BY AKBAR ON 06.JUL.2023, 02:08 THSA OPERATIONAL TEST PERFORM OPERATIONAL CHECK OF THS ACTUATOR WITH INDIVIDUAL HYDRAULIC",
Own Configuration,2022-08-01,2023-07-31,39787,PWD,2023-06-02,2024-02-07,,27,0,0,,"1 WORKSTEP ADDED BY RIZKY ON 02.JUN.2023, 04:28   STEP-1  LUBRICATE FLAP TRACK 1 DRIVE LEVER ARM AND ALL CARRIAGE ROLLERS ON ALL",
Own Configuration,2022-08-01,2023-07-31,39788,PWD,2023-07-06,2023-08-27,,28,0,0,,"1 WORKSTEP ADDED BY AKBAR ON 06.JUL.2023, 02:06 STEP-1 OPERATIONAL CHECK OF LEAK MONITOR FOR EVIDENCE OF FUEL LEAKAGE AND",
Own Configuration,2022-08-01,2023-07-31,39789,PWD,2023-05-29,,2023-06-12,27-90,0,0,,"1 WORKSTEP ADDED BY RIZKY ON 29.MAY.2023, 04:07 OPERATIONAL CHECK OF LOGICS 27-96-00-710-018 OPERATIONAL CHECK IAW AMM TASK :",
Own Configuration,2022-08-01,2023-07-31,39790,PWD,2023-07-06,2023-07-29,,29,0,0,,"1 WORKSTEP ADDED BY AKBAR ON 06.JUL.2023, 02:10 STEP-1  CHECK FLUID LEVEL ON RESERVOIR INDICATORS",
Own Configuration,2022-08-01,2023-07-31,39791,PWD,2023-07-17,,2023-07-18,29-10,0,0,,"1 WORKSTEP ADDED BY RIZKY ON 17.JUL.2023, 02:36 NITROGEN PRESSURE CHECK CHECK NITROGEN CHARGE PRESSURE ON HYDRAULIC POWER ACCUMULATORS IAW AMM",
Own Configuration,2022-08-01,2023-07-31,39792,PWD,2023-07-06,2023-10-16,,29,0,0,,"1 WORKSTEP ADDED BY AKBAR ON 06.JUL.2023, 02:06 STEP-1  DRAIN RECOVERY TANK",
Own Configuration,2022-08-01,2023-07-31,31601,PWA,2022-09-01,,2022-09-05,49,0,0,,"1 WORKSTEP ADDED BY ZULNAIN ON 01.SEP.2022, 00:00 EI-22-016-N322 APU MODEL BRAND CHANGE CHANGE FROM APIC APS2000 TO HONEYWELL 131-9(A)","ACTION PERFORMED BY ZULNAIN ON 01.SEP.2022, 00:00 REMOVAL APU APIC APS2000 PERFORMED SIGN ZULNAIN"
